code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_clics,nota_media_evaluaciones
4,3,60809,0,7,1,9,0,0,120,0,1,4941.0,86.15384615384616
4,3,62034,0,11,1,5,0,0,60,0,1,1889.0,79.33333333333333
4,3,67539,0,2,1,1,0,0,60,0,1,1438.0,66.0
4,3,67685,0,8,2,1,0,0,180,0,1,2314.0,81.0
4,3,76579,1,12,3,1,0,1,120,0,1,2229.0,60.75
4,3,80358,0,6,1,6,0,0,120,0,1,1502.0,62.333333333333336
4,3,89545,0,8,3,9,0,0,30,0,1,595.0,84.0
4,3,108281,0,6,3,1,1,0,30,0,1,3797.0,90.5
4,3,108497,0,9,1,0,0,0,60,0,1,2208.0,76.75
4,3,110789,1,1,1,8,0,0,60,0,1,1084.0,56.25
4,3,124304,0,4,2,1,0,0,60,0,1,1995.0,90.0
4,3,126450,0,5,2,2,0,0,60,0,1,2566.0,81.0
4,3,131776,1,7,2,5,0,0,60,0,1,1065.0,84.0
4,3,134212,0,4,2,2,0,0,60,0,1,2096.0,83.75
4,3,135763,0,1,2,9,1,1,40,0,1,581.0,80.0
4,3,142092,0,5,3,2,1,0,120,0,1,2782.0,97.0
4,3,158708,0,0,3,8,0,0,30,0,1,1680.0,88.75
4,3,159287,0,6,3,3,0,0,90,0,1,2892.0,83.0
4,3,161781,0,6,2,6,0,0,90,0,0,740.0,68.75
4,3,162210,0,5,1,7,1,0,90,0,1,2955.0,92.0
4,3,171843,0,1,1,3,0,0,90,0,1,1260.0,74.0
4,3,173341,0,6,3,5,1,0,60,0,0,96.0,58.0
4,3,175940,0,3,2,4,0,0,60,0,1,900.0,79.66666666666667
4,3,177472,1,0,1,4,0,0,30,0,0,549.0,97.0
4,3,189117,0,11,1,7,1,0,30,0,1,1141.0,86.25
4,3,190780,0,6,3,6,0,0,120,0,1,2180.0,84.6
4,3,191000,0,6,4,8,0,1,30,0,0,1148.0,82.66666666666667
4,3,195252,1,0,2,0,0,0,50,0,0,437.0,74.5
4,3,195897,0,7,1,6,0,0,60,0,1,1678.0,93.0
4,3,196132,0,11,1,7,1,0,60,0,1,2433.0,80.5
4,3,202606,0,2,3,9,0,0,60,0,1,2728.0,98.25
4,3,231017,0,6,2,9,1,0,30,0,1,1520.0,75.25
4,3,232078,0,12,3,1,1,0,30,0,0,555.0,38.25
4,3,233335,0,12,2,0,0,0,30,1,1,1892.0,76.0
4,3,233685,0,9,2,7,0,0,60,0,1,4439.0,79.0
4,3,236512,0,5,1,5,1,0,120,0,0,308.0,0.0
4,3,239908,0,8,2,7,0,0,150,0,1,806.0,80.0
4,3,241728,0,11,2,2,0,0,30,0,1,8641.0,98.0
4,3,243926,0,1,2,4,0,0,90,0,0,750.0,61.0
4,3,250159,1,7,3,6,0,0,150,0,1,1167.0,70.75
4,3,253496,0,10,1,0,0,0,60,0,1,2377.0,53.125
4,3,269220,0,11,1,7,0,0,60,1,1,1600.0,85.75
4,3,270988,0,8,3,6,0,0,60,0,1,1544.0,82.5
4,3,274967,0,6,2,4,1,0,30,0,1,1581.0,75.75
4,3,284095,1,9,3,9,0,0,120,0,1,2825.0,88.46153846153847
4,3,286262,0,8,1,9,0,1,120,1,1,839.0,75.2
4,3,286527,1,5,2,7,0,1,90,0,1,678.0,58.71428571428572
4,3,296222,0,7,2,8,0,0,90,0,1,1223.0,95.5
4,3,298148,0,3,3,7,0,0,80,0,1,741.0,88.5
4,3,299707,1,1,2,5,0,0,150,1,1,1337.0,86.75
4,3,307953,0,6,1,8,1,0,30,0,1,1073.0,88.5
4,3,310968,0,9,1,2,0,0,60,0,1,1598.0,81.25
4,3,318769,0,7,1,3,0,0,60,0,1,2066.0,86.0
4,3,318855,0,7,1,8,0,0,60,0,0,93.0,46.0
4,3,332945,0,7,3,5,0,0,60,0,1,2711.0,94.25
4,3,333637,0,6,2,9,0,0,30,0,1,607.0,67.5
4,3,333976,0,11,2,0,0,1,30,0,0,1623.0,73.25
4,3,341010,0,6,1,3,1,0,30,0,0,2824.0,83.0
4,3,342187,0,4,1,1,0,0,60,0,0,1.0,0.0
4,3,344740,0,3,1,6,1,0,90,0,1,6551.0,89.0
4,3,345256,0,6,3,7,0,0,60,0,1,5296.0,81.33333333333333
4,3,345288,0,4,2,1,0,0,60,0,1,2875.0,83.75
4,3,348288,0,0,2,7,0,1,60,0,1,859.0,84.75
4,3,355049,0,3,2,5,0,0,60,0,1,2766.0,78.5
4,3,355617,1,6,3,7,0,0,30,0,1,1065.0,79.0
4,3,356735,0,6,2,8,0,0,30,1,1,2799.0,90.75
4,3,360266,1,4,3,8,1,0,60,0,1,4315.0,96.0
4,3,364322,0,12,1,3,1,0,30,0,1,1004.0,74.5
4,3,369713,0,11,2,3,0,0,60,0,1,1487.0,89.5
4,3,369942,0,8,3,2,1,0,60,0,1,2258.0,88.75
4,3,378825,0,9,2,2,0,0,60,0,1,3594.0,72.5
4,3,381185,0,6,3,8,1,0,120,0,1,4316.0,94.0
4,3,381586,0,12,2,5,0,0,60,0,1,1188.0,73.5
4,3,381983,1,10,3,2,1,0,30,0,0,809.0,63.5
4,3,387944,0,7,2,8,1,0,60,0,0,3799.0,60.375
4,3,391301,0,0,1,8,0,1,30,0,0,265.0,79.66666666666667
4,3,396674,0,11,2,7,0,0,60,0,1,1379.0,94.5
4,3,398019,0,12,2,8,1,1,30,0,0,1435.0,82.33333333333333
4,3,398413,0,10,2,4,1,0,60,0,1,2639.0,71.5
4,3,401240,0,8,2,3,0,0,60,0,1,2368.0,91.75
4,3,402295,0,1,1,5,0,0,60,0,1,2412.0,92.33333333333331
4,3,404200,0,3,2,2,1,0,45,0,1,806.0,97.5
4,3,404695,1,12,1,2,0,0,90,0,1,1324.0,68.75
4,3,405125,0,11,2,2,0,0,90,0,1,3623.0,84.6
4,3,407731,0,6,1,6,0,0,60,0,1,1754.0,68.25
4,3,408763,0,5,2,3,0,0,60,0,1,1599.0,85.25
4,3,410587,0,5,3,1,1,0,65,0,1,2023.0,93.0
4,3,410592,0,6,3,4,0,0,120,0,1,3940.0,88.25
4,3,411619,0,2,2,6,0,0,30,0,1,3313.0,94.5
4,3,418035,0,3,1,1,1,0,30,1,1,1347.0,73.75
4,3,418216,0,8,1,1,0,0,40,0,1,1535.0,93.25
4,3,423947,0,6,2,4,0,1,60,0,1,2207.0,92.25
4,3,425053,1,6,2,5,0,0,60,1,0,1146.0,87.4
4,3,425858,0,3,1,3,0,0,60,1,0,138.0,78.0
4,3,434347,0,10,2,6,1,0,30,0,1,2118.0,85.0
4,3,436213,0,2,3,7,1,0,60,0,0,598.0,82.0
4,3,436900,0,11,1,2,0,0,60,0,0,126.0,0.0
4,3,441385,0,6,4,7,1,0,90,0,0,1331.0,83.33333333333333
4,3,441895,0,3,2,3,0,0,30,1,1,1213.0,80.75
4,3,442359,0,11,1,0,0,0,60,0,1,1952.0,88.5
4,3,443200,0,10,3,8,1,0,60,0,1,3321.0,92.25
4,3,443498,0,7,1,1,0,0,30,0,1,1938.0,93.0
4,3,445049,0,5,2,3,0,1,30,1,1,1739.0,37.0
4,3,446397,0,6,3,8,1,1,30,0,0,1444.0,87.0
4,3,464780,0,0,2,5,0,0,90,0,1,1126.0,49.6
4,3,464957,0,3,2,2,0,0,90,0,0,603.0,58.5
4,3,465406,0,5,2,6,0,0,60,0,1,2365.0,77.0
4,3,466508,0,8,3,9,0,0,30,0,1,951.0,63.75
4,3,466892,0,12,2,0,0,0,60,0,1,10151.0,94.25
4,3,469424,0,7,2,2,0,0,90,0,1,1645.0,91.75
4,3,470461,0,6,1,4,0,0,60,0,1,3943.0,67.33333333333333
4,3,472762,0,11,2,6,0,0,180,0,1,5219.0,89.07692307692308
4,3,472845,0,11,1,3,0,0,30,0,0,0.0,0.0
4,3,474290,0,12,2,9,0,0,120,0,1,508.0,85.0
4,3,476438,1,9,2,2,1,0,60,0,1,3243.0,94.0
4,3,476497,0,8,2,6,0,0,60,0,0,612.0,59.0
4,3,479987,0,6,3,6,0,1,60,0,1,1209.0,74.42857142857143
4,3,480579,1,3,2,1,0,0,60,0,1,1731.0,76.0
4,3,481787,0,11,2,6,0,0,60,0,1,1120.0,77.25
4,3,481884,0,5,1,6,0,0,30,0,0,582.0,55.5
4,3,482030,0,0,1,8,0,0,60,0,1,1337.0,86.25
4,3,483131,0,10,2,2,0,0,60,0,1,986.0,82.75
4,3,483858,1,6,2,7,0,0,60,0,1,2978.0,77.72727272727273
4,3,491170,0,3,2,1,0,0,30,0,1,1446.0,37.8
4,3,491664,0,1,2,5,0,0,60,0,1,537.0,79.0
4,3,494270,0,3,2,8,1,0,90,0,1,2510.0,92.0
4,3,496530,0,1,1,7,0,1,60,0,0,592.0,70.0
4,3,502004,0,5,2,4,1,0,60,0,1,4586.0,67.0
4,3,502548,1,4,1,3,0,0,60,0,1,2022.0,86.25
4,3,507967,0,6,3,1,0,0,60,0,0,739.0,90.0
4,3,509780,1,12,1,6,0,0,60,0,1,2736.0,91.5
4,3,510402,0,11,2,0,0,0,60,0,1,2187.0,87.75
4,3,515977,0,6,1,1,0,0,60,0,1,1706.0,86.75
4,3,517094,0,4,2,3,0,2,60,0,1,1258.0,90.75
4,3,520077,0,8,1,3,1,0,90,0,1,7565.0,83.92307692307692
4,3,520750,0,10,3,4,0,0,90,0,0,173.0,0.0
4,3,521350,0,6,3,0,0,0,30,1,0,75.0,0.0
4,3,521541,0,1,2,1,0,0,60,0,0,922.0,69.5
4,3,522645,0,5,3,6,0,0,60,0,0,264.0,84.0
4,3,523804,0,6,1,1,0,0,30,0,0,183.0,81.0
4,3,523872,0,8,1,5,0,0,60,0,1,3610.0,75.23076923076923
4,3,525217,0,8,1,9,0,0,60,0,1,1913.0,81.25
4,3,525625,0,3,2,3,0,0,60,0,1,1637.0,86.66666666666667
4,3,529670,0,12,1,8,0,0,60,0,1,2682.0,93.5
4,3,530087,0,5,3,8,0,0,90,0,1,1515.0,84.25
4,3,532579,0,5,2,2,0,0,30,0,1,10168.0,81.75
4,3,532846,0,9,1,3,0,0,60,0,0,1649.0,71.71428571428571
4,3,536984,0,0,1,7,1,0,60,0,1,2543.0,81.25
4,3,540219,0,10,2,3,0,0,60,0,1,2561.0,89.75
4,3,542279,1,3,3,2,0,0,60,0,1,2115.0,85.25
4,3,543931,0,5,1,4,0,0,60,0,1,1719.0,90.25
4,3,545493,0,6,3,9,0,0,90,0,1,3259.0,71.0
4,3,547153,0,10,2,8,0,0,60,0,1,2652.0,74.33333333333333
4,3,548807,0,10,2,6,0,0,60,0,1,1120.0,91.25
4,3,549922,0,7,2,8,0,0,120,0,0,1881.0,90.25
4,3,550573,0,3,3,6,0,2,90,0,1,1237.0,82.25
4,3,551182,0,11,1,3,0,1,30,0,1,1670.0,87.5
4,3,552441,1,12,2,0,0,0,90,0,1,7061.0,91.6153846153846
4,3,554235,0,5,1,5,1,1,30,0,0,1505.0,56.0
4,3,554459,0,5,2,4,0,1,60,0,1,1581.0,49.1
4,3,556450,0,6,2,9,0,1,60,1,0,117.0,0.0
4,3,557229,0,5,1,1,1,0,60,0,1,3993.0,74.25
4,3,558509,0,0,1,4,0,0,60,0,1,1326.0,69.25
4,3,559113,1,6,2,8,0,0,120,0,0,317.0,0.0
4,3,560707,0,12,3,9,0,1,30,0,1,807.0,84.0
4,3,560759,0,11,2,8,0,0,60,0,1,2074.0,66.8
4,3,560881,0,11,2,2,0,0,90,1,0,1710.0,68.5
4,3,560921,0,12,3,4,0,0,30,0,1,1008.0,82.25
4,3,561208,0,0,2,6,0,1,60,0,1,1922.0,75.07142857142857
4,3,561413,1,2,1,0,0,0,60,0,1,5776.0,99.5
4,3,563046,0,0,2,5,0,0,60,0,1,961.0,58.083333333333336
4,3,563321,0,8,3,7,0,0,60,0,1,1454.0,82.83333333333333
4,3,564445,0,1,3,4,1,0,60,0,1,1091.0,63.0
4,3,564734,0,0,1,8,0,0,60,0,1,2800.0,89.5
4,3,565275,0,8,2,4,0,2,90,0,1,3895.0,88.0
4,3,565952,1,8,2,4,0,0,60,1,1,1541.0,83.25
4,3,566279,0,6,2,0,0,1,90,0,1,1103.0,85.5
4,3,566428,0,9,2,5,0,0,90,0,1,968.0,85.83333333333333
4,3,567892,0,7,2,3,1,1,60,0,0,1083.0,0.0
4,3,569372,0,0,3,2,1,0,30,0,1,7422.0,94.5
4,3,569953,1,3,1,2,0,0,30,0,1,1391.0,96.25
4,3,570045,0,0,2,4,0,0,60,0,1,2853.0,94.75
4,3,570273,0,8,2,9,0,1,60,0,1,2870.0,92.5
4,3,570491,0,11,2,7,0,0,90,0,1,4417.0,71.84615384615384
4,3,572599,0,11,1,1,0,0,60,1,1,2639.0,78.8
4,3,574565,0,11,1,1,0,0,60,0,0,293.0,0.0
4,3,575066,0,9,2,9,0,0,90,0,0,3678.0,72.25
4,3,575411,0,9,2,1,1,0,60,0,1,1418.0,93.0
4,3,575623,0,6,1,7,0,0,60,0,1,5562.0,95.0
4,3,578469,0,5,2,1,0,0,60,0,1,1999.0,83.5
4,3,579052,0,4,2,4,1,0,60,0,1,2470.0,69.85714285714286
4,3,580689,0,6,3,2,1,1,60,1,0,1416.0,61.2
4,3,580798,0,9,1,6,0,0,60,0,1,3908.0,80.46153846153847
4,3,581082,0,0,2,9,0,0,60,0,1,3816.0,93.75
4,3,581238,0,12,1,7,1,0,60,0,1,1780.0,78.75
4,3,581851,0,6,3,9,1,1,30,0,1,5763.0,76.0
4,3,582094,0,10,2,9,0,1,30,0,1,3397.0,88.16666666666667
4,3,583719,0,7,2,7,0,0,60,0,1,2157.0,92.75
4,3,584514,0,11,1,6,0,1,60,0,0,420.0,55.0
4,3,584718,0,9,1,9,1,0,60,0,0,2748.0,80.25
4,3,585643,0,5,2,3,0,0,90,0,1,964.0,66.25
4,3,585852,0,9,1,6,0,0,60,0,1,2520.0,77.75
4,3,586474,0,0,2,9,0,0,30,0,1,1075.0,68.75
4,3,587008,0,8,2,7,0,1,60,0,1,3755.0,78.22222222222223
4,3,587122,0,6,1,6,1,1,60,0,0,1739.0,77.125
4,3,587621,1,3,1,7,1,1,60,0,0,2938.0,50.63636363636363
4,3,587793,1,5,1,5,0,0,90,0,1,2114.0,95.5
4,3,589856,0,0,2,9,0,1,90,0,0,2488.0,89.5
4,3,590837,0,5,1,3,0,0,60,0,1,1412.0,61.75
4,3,591523,0,8,2,4,1,0,150,0,1,4707.0,94.5
4,3,591761,1,6,3,4,0,0,30,0,1,940.0,58.75
4,3,592047,1,8,3,5,0,0,60,0,1,5084.0,89.25
4,3,592338,1,8,2,7,0,0,60,0,1,3184.0,72.15384615384616
4,3,592843,0,9,2,6,0,0,60,0,1,2315.0,91.0
4,3,593038,1,0,2,4,1,0,120,0,1,1132.0,82.0
4,3,593896,0,1,1,3,1,0,90,0,1,1757.0,47.25
4,3,594629,0,8,1,7,1,0,60,0,1,4923.0,82.25
4,3,597732,0,12,3,8,2,0,30,0,1,1756.0,85.0
4,3,599059,0,6,1,7,0,1,30,0,0,26.0,0.0
4,3,599215,1,12,2,5,1,0,60,0,0,2370.0,59.75
4,3,599429,0,12,2,0,0,0,90,0,0,584.0,74.66666666666667
4,3,600766,0,6,2,6,0,0,60,0,1,7815.0,97.0
4,3,601567,0,0,1,7,0,0,60,0,0,966.0,51.5
4,3,601599,0,6,3,7,0,0,60,0,0,14.0,0.0
4,3,602707,0,10,2,8,0,0,60,0,1,2247.0,89.5
4,3,602830,0,8,3,3,0,0,60,0,1,1559.0,90.25
4,3,603108,0,0,2,8,0,0,120,0,1,1592.0,81.75
4,3,603179,0,7,1,4,1,2,60,0,1,1959.0,63.125
4,3,603700,0,12,1,1,0,0,60,0,0,4.0,0.0
4,3,604057,1,6,2,9,0,0,120,0,1,3900.0,98.33333333333331
4,3,605125,0,11,1,8,1,0,30,0,1,709.0,62.0
4,3,605129,0,11,2,0,0,0,60,0,1,1380.0,79.75
4,3,605294,0,8,1,4,0,0,90,0,1,2561.0,94.0
4,3,605541,0,0,1,9,0,0,60,1,0,128.0,49.0
4,3,605545,0,7,4,4,1,1,60,0,0,669.0,80.4
4,3,605836,0,9,1,1,0,0,60,0,1,2358.0,96.75
4,3,608488,1,1,1,9,0,0,60,0,1,3101.0,84.25
4,3,608669,0,6,2,6,0,1,60,0,0,331.0,0.0
4,3,608853,0,8,2,5,0,1,90,0,1,2165.0,56.5
4,3,609605,0,10,3,7,0,1,60,0,0,1326.0,69.0
4,3,610275,0,8,2,7,1,0,60,0,1,4358.0,87.75
4,3,610287,0,0,3,8,0,1,60,0,1,2309.0,77.30434782608695
4,3,610373,1,6,3,4,0,0,60,0,1,1297.0,87.75
4,3,610672,0,0,2,9,0,0,60,0,1,1887.0,77.75
4,3,610904,0,9,2,1,0,0,60,0,1,8284.0,79.6923076923077
4,3,611162,1,2,1,2,0,0,120,0,1,2401.0,83.45454545454545
4,3,611405,0,11,1,9,0,1,30,0,1,2936.0,93.0
4,3,611961,0,12,1,7,0,0,60,0,1,2181.0,93.0
4,3,612157,0,5,1,1,0,0,60,0,0,0.0,0.0
4,3,613644,0,9,2,4,0,0,60,0,0,218.0,73.5
4,3,613953,0,5,2,5,0,0,30,0,1,1947.0,83.5
4,3,614181,0,5,3,6,0,0,30,0,1,3788.0,89.0625
4,3,614300,0,1,2,2,0,0,60,0,1,3778.0,82.15384615384616
4,3,614737,0,2,2,3,0,0,60,0,0,230.0,64.0
4,3,616407,0,10,1,7,1,1,60,0,0,2658.0,92.28571428571428
4,3,617309,0,10,2,3,0,1,60,0,0,151.0,53.0
4,3,617888,0,1,2,8,0,0,60,0,1,2032.0,78.5
4,3,619168,0,6,2,8,0,0,60,0,1,503.0,76.5
4,3,620343,0,10,2,7,0,0,60,0,1,2896.0,86.75
4,3,620519,0,6,4,9,0,0,60,0,1,1560.0,95.0
4,3,620782,0,11,2,5,0,0,150,0,1,1138.0,71.4
4,3,621380,0,8,1,2,0,0,90,0,1,656.0,85.8
4,3,622129,1,6,3,7,1,0,60,0,1,1907.0,95.0
4,3,622315,0,4,1,2,0,1,30,0,0,906.0,58.0
4,3,623002,0,8,1,2,0,0,60,1,0,0.0,0.0
4,3,623467,0,0,1,8,0,0,150,0,1,5106.0,81.5
4,3,623889,0,8,2,4,0,0,30,1,1,1862.0,88.75
4,3,623989,0,6,2,6,1,0,30,0,1,2044.0,97.75
4,3,624126,0,8,1,9,0,1,90,0,0,1248.0,82.66666666666667
4,3,624222,0,4,1,0,0,0,90,0,1,3023.0,92.75
4,3,625785,0,6,2,9,0,1,60,0,1,1609.0,86.75
4,3,626998,0,12,3,3,0,1,30,0,1,1148.0,82.0
4,3,627283,0,5,2,0,0,0,120,0,1,2619.0,61.6
4,3,627500,0,8,1,8,0,1,60,0,0,713.0,52.5
4,3,628054,0,1,1,4,1,1,150,0,1,3161.0,73.0
4,3,628480,0,11,1,7,0,0,90,0,1,1949.0,67.4
4,3,628741,0,9,1,8,0,0,30,0,1,835.0,71.75
4,3,628766,0,2,1,6,0,0,60,0,1,1356.0,92.75
4,3,629014,1,7,1,3,1,0,90,0,1,7780.0,88.75
4,3,629101,0,9,1,6,0,0,30,0,1,712.0,82.75
4,3,629400,0,6,2,9,0,0,90,0,1,1412.0,83.5
4,3,629535,0,1,3,1,0,0,60,0,1,1219.0,61.92307692307692
4,3,629862,0,11,1,6,0,0,30,0,1,4099.0,83.9
4,3,630105,0,6,1,8,0,0,90,0,1,1734.0,77.75
4,3,630106,0,0,2,4,0,0,90,0,1,3722.0,81.0
4,3,630519,0,1,3,5,0,0,60,0,1,4013.0,85.38461538461539
4,3,630541,0,5,1,0,0,0,90,0,1,3129.0,87.75
4,3,631113,0,6,3,6,0,0,60,0,1,1118.0,79.0
4,3,631807,0,1,3,2,1,1,30,0,0,690.0,74.5
4,3,632626,0,7,2,3,1,0,90,0,1,2600.0,75.0
4,3,632635,1,6,1,0,0,0,60,0,1,1381.0,84.0
4,3,632950,0,4,2,7,0,0,30,0,1,3225.0,93.5
4,3,633824,0,1,2,7,0,0,60,1,1,6431.0,93.75
4,3,633868,0,10,1,4,1,0,60,0,0,157.0,0.0
4,3,633914,1,1,2,5,0,0,60,0,1,5376.0,81.23076923076923
4,3,633995,0,3,2,3,0,0,90,0,0,13.0,0.0
4,3,634094,1,11,2,1,0,0,60,0,1,1710.0,68.63636363636364
4,3,634367,0,11,2,8,1,1,30,0,1,5651.0,93.0
4,3,634552,0,7,2,8,0,0,60,0,1,1013.0,83.6923076923077
4,3,634721,0,6,2,7,0,0,60,0,1,2286.0,61.1
4,3,634776,0,1,2,7,0,0,90,0,1,2430.0,79.33333333333333
4,3,634879,0,3,2,5,1,0,90,0,1,3114.0,93.5
4,3,634940,0,7,2,1,0,0,60,0,1,1768.0,90.5
4,3,635325,0,0,1,5,0,0,30,0,1,1818.0,75.0
4,3,635552,0,8,1,7,0,0,60,0,0,0.0,0.0
4,3,635564,0,5,1,8,0,0,60,0,1,1441.0,88.25
4,3,635720,0,9,2,5,0,0,30,0,1,1579.0,82.75
4,3,635953,0,0,2,5,0,0,60,0,1,2063.0,94.0
4,3,636124,0,1,4,6,1,0,60,0,1,8984.0,96.6923076923077
4,3,636443,0,4,2,6,0,0,90,0,1,1327.0,79.0
4,3,636467,0,3,2,6,1,0,60,0,1,1888.0,83.75
4,3,636996,0,6,2,6,0,0,90,1,1,5248.0,82.625
4,3,637123,0,10,2,9,0,0,60,0,1,2416.0,95.75
4,3,637401,0,8,3,9,1,0,60,0,1,2681.0,94.5
4,3,637528,0,3,2,4,1,0,60,0,0,666.0,76.0
4,3,637624,0,6,3,9,0,0,150,0,1,782.0,67.5
4,3,638018,0,8,2,3,0,0,60,0,1,2009.0,90.3076923076923
4,3,638257,0,0,2,3,0,0,60,0,0,636.0,80.66666666666667
4,3,638604,0,6,1,7,0,0,90,0,1,3971.0,82.25
4,3,638970,0,0,2,4,0,0,60,0,1,464.0,57.75
4,3,639012,1,5,2,8,0,0,150,0,1,3101.0,59.083333333333336
4,3,639194,0,6,2,7,1,0,120,0,1,1683.0,88.0
4,3,639243,0,3,2,8,0,0,60,0,0,1291.0,74.66666666666667
4,3,639253,1,8,3,8,0,0,60,0,1,1865.0,89.5
4,3,640109,0,3,0,1,1,0,90,0,0,724.0,63.0
4,3,640307,0,6,1,5,0,0,60,0,0,1444.0,79.75
4,3,640439,0,2,2,3,0,0,60,0,1,1450.0,74.66666666666667
4,3,641116,0,8,1,7,1,0,60,0,1,1634.0,97.25
4,3,641195,0,7,1,3,0,0,60,0,0,308.0,76.5
4,3,641200,0,6,3,2,0,0,60,0,1,4398.0,94.25
4,3,641566,0,8,1,7,0,0,60,0,1,1345.0,95.75
4,3,641569,0,6,1,6,1,0,120,0,1,2219.0,87.25
4,3,641629,0,9,2,9,0,0,60,0,0,74.0,0.0
4,3,641881,0,3,1,2,0,0,60,1,0,277.0,65.0
4,3,641899,0,9,1,3,0,0,30,0,1,1484.0,87.75
4,3,642066,0,9,2,2,0,0,90,0,0,355.0,56.66666666666666
4,3,642342,0,10,2,6,0,0,60,0,1,4961.0,91.5
4,3,642591,0,0,1,7,1,0,60,0,1,8312.0,87.3076923076923
4,3,642627,0,3,2,6,0,0,90,0,0,13.0,0.0
4,3,642656,0,9,2,2,0,0,60,0,1,4089.0,94.75
4,3,642839,1,11,1,0,0,0,150,0,0,1610.0,54.0
4,3,643077,0,12,2,6,1,0,60,0,1,1775.0,94.0
4,3,643118,0,8,3,5,0,0,60,0,1,5797.0,95.0
4,3,643168,0,5,2,0,0,0,120,0,1,949.0,68.0
4,3,643267,0,10,2,1,0,0,60,0,1,2109.0,66.0
4,3,643270,0,11,1,4,0,0,60,0,1,1244.0,85.25
4,3,643404,1,6,3,4,0,0,60,0,0,1156.0,78.83333333333333
4,3,643416,0,0,2,3,0,0,90,0,0,1528.0,87.0
4,3,643434,0,3,3,0,1,0,60,1,1,944.0,57.142857142857146
4,3,643457,0,0,1,8,2,0,60,0,1,3060.0,87.75
4,3,643481,0,5,1,0,0,0,90,0,0,3440.0,84.25
4,3,643484,1,6,3,1,0,0,60,0,1,2223.0,79.75
4,3,643510,0,10,2,6,0,0,60,0,1,1439.0,72.25
4,3,643514,0,1,2,7,1,0,90,0,1,4241.0,95.25
4,3,643531,0,12,1,5,0,0,60,0,1,4264.0,90.5
4,3,643644,0,5,1,7,0,0,60,0,0,42.0,0.0
4,3,643705,0,1,2,1,0,0,90,0,1,4898.0,95.25
4,3,643770,0,6,3,2,0,0,90,0,0,762.0,75.71428571428571
4,3,643771,0,6,2,7,0,0,60,0,1,1766.0,90.0
4,3,644072,1,10,1,6,0,0,30,0,0,2419.0,80.25
4,3,644113,0,1,2,5,0,0,60,0,1,3694.0,95.5
4,3,644246,0,12,2,3,0,0,60,0,1,7109.0,93.66666666666669
4,3,644480,1,3,2,0,0,0,120,0,1,2753.0,69.46153846153847
4,3,644742,0,8,2,3,0,0,60,0,1,2183.0,84.5
4,3,644794,1,2,1,1,0,0,60,1,1,2038.0,85.25
4,3,645126,0,1,3,6,0,0,60,0,1,2095.0,92.0
4,3,645170,0,8,2,3,1,0,60,0,1,1493.0,88.5
4,3,645319,0,6,1,5,2,0,60,0,1,2417.0,93.25
4,3,645451,0,3,1,5,0,0,90,0,1,4815.0,75.5
4,3,645542,0,8,1,4,0,0,60,0,1,3543.0,88.5
4,3,645831,0,10,1,2,0,0,60,0,1,4293.0,91.0
4,3,645889,0,6,2,5,0,0,60,0,1,369.0,69.5
4,3,646005,0,5,2,4,0,0,60,0,1,3811.0,85.0
4,3,646040,0,8,2,5,0,0,90,0,1,822.0,82.5
4,3,646070,0,5,2,3,0,0,60,0,1,1940.0,94.75
4,3,646071,0,6,4,8,0,0,60,0,1,2202.0,59.45454545454545
4,3,646184,0,8,2,9,0,0,90,0,1,2115.0,80.75
4,3,646197,0,6,4,9,0,0,60,0,1,2996.0,93.0
4,3,646361,0,5,3,8,0,0,60,0,1,1877.0,91.0
4,3,646363,0,0,3,6,0,0,60,0,0,389.0,93.0
4,3,646502,0,3,2,3,0,0,60,0,1,1288.0,66.66666666666667
4,3,646520,0,6,2,6,0,0,60,1,1,1399.0,82.75
4,3,646547,0,5,1,0,0,0,90,0,0,1740.0,51.333333333333336
4,3,646581,0,10,1,3,0,0,30,0,0,427.0,38.0
4,3,646815,0,1,1,2,1,0,60,0,0,914.0,78.75
4,3,646841,0,5,1,0,0,0,60,0,0,527.0,67.5
4,3,646903,0,5,1,0,0,0,60,0,1,1366.0,72.5
4,3,646998,0,1,2,9,0,0,60,0,1,3240.0,86.08333333333333
4,3,647043,0,5,1,0,0,0,60,0,0,1121.0,69.25
4,3,647083,0,12,2,1,0,0,180,0,1,2162.0,70.4
4,3,647148,0,6,2,4,0,0,120,0,1,1083.0,67.81818181818181
4,3,647179,0,3,2,3,1,0,60,0,0,300.0,78.5
4,3,647358,0,6,2,6,0,0,30,0,0,558.0,92.5
4,3,647466,1,4,3,1,0,0,60,0,1,1934.0,81.75
4,3,647645,0,0,2,8,0,0,90,0,1,1307.0,74.5
4,3,647865,0,0,2,3,0,0,60,0,1,1293.0,59.07692307692308
4,3,647888,0,7,2,8,0,0,60,0,1,1361.0,83.08333333333333
4,3,647919,0,1,1,2,0,0,60,0,1,1778.0,84.25
4,3,647983,0,5,1,0,0,0,60,0,1,1104.0,69.75
4,3,647988,1,1,2,9,0,0,60,0,1,1182.0,85.0
4,3,648001,0,12,1,7,0,0,60,0,1,2743.0,88.5
4,3,648090,1,8,2,2,0,0,60,0,1,2640.0,87.75
4,3,648091,0,4,2,3,0,0,60,0,1,691.0,78.75
4,3,648136,0,9,1,2,0,0,60,0,1,1468.0,85.0
